0.012064549	-1	0
0.017965875	-1	0
0.023606398	-1	0
0.029766566	-1	0
0.035750802	-1	0
0.041608039	-1	0
0.0472075	-2	0
0.053185656	-3	0
0.059190094	-3	0
0.065151262	-4	0
0.070271219	-6	0
0.077043173	-7	0
0.082978186	-9	0
0.087909784	-11	0
0.09376677	-13	0
0.09979177	-16	0
0.105702399	-19	0
0.111506693	-23	0
0.116994961	-27	0
0.123158491	-31	0
0.129161597	-36	0
0.135163352	-41	0
0.14118439	-47	0
0.14624485	-53	0
0.153122665	-60	0
0.159004185	-68	0
0.16397737	-76	0
0.169620762	-85	0
0.175748833	-94	0
0.181738203	-105	0
0.18761853	-116	0
0.193024595	-127	0
0.198828956	-140	0
0.204723086	-153	0
0.21194479	-171	0
0.217826858	-186	0
0.223684473	-202	0
0.229499453	-219	0
0.235413554	-236	0
0.241312421	-255	0
0.247153441	-275	0
0.25312181	-296	0
0.259011374	-318	0
0.264902807	-341	0
0.270824938	-365	0
0.276653914	-390	0
0.282520391	-416	0
0.289084328	-443	0
0.294348311	-472	0
0.300183015	-501	0
0.307054649	-532	0
0.312933742	-563	0
0.317983928	-596	0
0.323733583	-630	0
0.329746373	-664	0
0.33569186	-700	0
0.341617088	-736	0
0.347605943	-773	0
0.35360109	-812	0
0.359478167	-851	0
0.365147141	-890	0
0.370955609	-931	0
0.376682409	-972	0
0.383096051	-1014	0
0.389164673	-1057	0
0.395159529	-1101	0
0.401174263	-1145	0
0.40718821	-1190	0
0.413193502	-1236	0
0.419178475	-1282	0
0.424093099	-1329	0
0.430943815	-1376	0
0.436932861	-1424	0
0.441980992	-1473	0
0.447901118	-1521	0
0.453685676	-1570	0
0.45957636	-1619	0
0.465755978	-1669	0
0.471721132	-1720	0
0.477601103	-1770	0
0.483294337	-1821	0
0.489195155	-1872	0
0.49504947	-1924	0
0.501158935	-1975	0
0.506838055	-2027	0
0.513174225	-2079	0
0.519156622	-2131	0
0.525156265	-2183	0
0.531153978	-2236	0
0.536299459	-2288	0
0.543172711	-2341	0
0.549779485	-2405	0
0.555753919	-2457	0
0.561615541	-2510	0
0.567081274	-2562	0
0.572948509	-2614	0
0.579161512	-2667	0
0.585170694	-2719	0
0.591002683	-2771	0
0.597155709	-2823	0
0.603177097	-2876	0
0.609157262	-2928	0
0.61415472	-2981	0
0.62104581	-3033	0
0.626053218	-3085	0
0.631946771	-3138	0
0.637659439	-3190	0
0.643666539	-3242	0
0.649666991	-3295	0
0.655627971	-3347	0
0.661578668	-3399	0
0.667066014	-3452	0
0.6730993	-3504	0
0.679085577	-3556	0
0.685149339	-3609	0
0.6905649	-3661	0
0.697141931	-3713	0
0.703176357	-3766	0
0.709158498	-3818	0
0.714144549	-3870	0
0.721674627	-3935	0
0.72758031	-3987	0
0.733258137	-4039	0
0.739021534	-4092	0
0.745078854	-4144	0
0.750714435	-4196	0
0.756749103	-4249	0
0.762626965	-4301	0
0.768577394	-4353	0
0.774453954	-4406	0
0.780329043	-4458	0
0.7860549	-4511	0
0.792032369	-4563	0
0.797881398	-4615	0
0.803613811	-4668	0
0.809620543	-4720	0
0.815605545	-4772	0
0.821447622	-4825	0
0.827355506	-4877	0
0.833008223	-4929	0
0.839160574	-4982	0
0.845169624	-5034	0
0.850637349	-5086	0
0.856512098	-5139	0
0.863075754	-5191	0
0.869152761	-5243	0
0.875761477	-5308	0
0.881718487	-5360	0
0.887259797	-5412	0
0.893475342	-5465	0
0.899106789	-5517	0
0.905133352	-5570	0
0.910813881	-5622	0
0.917077613	-5675	0
0.923075331	-5726	0
0.929080743	-5779	0
0.934378874	-5831	0
0.941159423	-5884	0
0.94613848	-5936	0
0.953663657	-6000	0
0.959705759	-6053	0
0.965581699	-6105	0
0.97148656	-6158	0
0.977154202	-6210	0
0.982906623	-6263	0
0.98915032	-6315	0
0.995167662	-6368	0
1.001155132	-6420	0
1.007153972	-6472	0
1.013168881	-6524	0
1.01915481	-6576	0
1.024382693	-6627	0
1.030231249	-6678	0
1.03707531	-6729	0
1.043155885	-6780	0
1.049112633	-6830	0
1.05401081	-6880	0
1.061019291	-6930	0
1.066045631	-6979	0
1.071959542	-7028	0
1.077881815	-7076	0
1.083685039	-7124	0
1.089729987	-7171	0
1.095667402	-7218	0
1.101716568	-7264	0
1.10740986	-7310	0
1.113741087	-7355	0
1.119713593	-7400	0
1.125633323	-7443	0
1.131518656	-7486	0
1.137396847	-7529	0
1.142953668	-7571	0
1.14914902	-7611	0
1.1551188350000001	-7651	0
1.160762731	-7691	0
1.167072838	-7729	0
1.173154948	-7767	0
1.17915146	-7803	0
1.185074334	-7839	0
1.190927327	-7874	0
1.1963125350000001	-7907	0
1.202280171	-7940	0
1.208209856	-7972	0
1.214094721	-8003	0
1.220020766	-8032	0
1.225962413	-8061	0
1.23190289	-8088	0
1.237892984	-8114	0
1.243703527	-8140	0
1.249843347	-8164	0
1.255749096	-8187	0
1.261660543	-8208	0
1.267424731	-8229	0
1.273402045	-8249	0
1.279474771	-8268	0
1.2854365890000001	-8286	0
1.29138814	-8303	0
1.297375472	-8319	0
1.303303074	-8334	0
1.309196664	-8348	0
1.315135217	-8361	0
1.321112756	-8374	0
1.32693452	-8386	0
1.332876577	-8397	0
1.339083246	-8407	0
1.34512958	-8417	0
1.350923722	-8426	0
1.357069552	-8434	0
1.363072824	-8442	0
1.3691414	-8449	0
1.374353339	-8455	0
1.380927825	-8461	0
1.386203375	-8466	0
1.39315579	-8471	0
1.399757859	-8476	0
1.405736254	-8480	0
1.41171278	-8484	0
1.4173036319999999	-8487	0
1.423672889	-8489	0
1.429521599	-8491	0
1.435472724	-8493	0
1.441177039	-8495	0
1.447007246	-8496	0
1.453076955	-8497	0
1.458881149	-8498	0
1.465127153	-8499	0
1.4709191449999999	-8500	0
1.477158821	-8500	0
1.482786975	-8500	0
1.488922659	-8500	0
1.495021436	-8500	0
1.510964729	-8499	0
1.517020314	-8499	0
1.5229377450000001	-8499	0
1.52898514	-8499	0
1.534967271	-8499	0
1.540891891	-8499	0
1.546861781	-8498	0
1.552906162	-8497	0
1.558848309	-8496	0
1.564710813	-8495	0
1.57048002	-8494	0
1.576569648	-8492	0
1.5826138429999999	-8491	0
1.588524617	-8488	0
1.5942984340000002	-8486	0
